STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WT05
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/27/2020,0,0,0,47,30,35,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/28/2020,0,0,0,46,35,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/29/2020,0,0,0,46,30,30,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/30/2020,0,0,0,38,21,21,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/31/2020,0,0,0,37,21,23,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/1/2020,0.1,0,0,43,23,34,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/2/2020,0.03,0,0,41,34,34,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/3/2020,0.01,0,0,43,31,34,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/4/2020,0,0,0,52,31,38,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/5/2020,0.06,0,0,52,35,37,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/6/2020,0.47,0,0,41,37,39,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/7/2020,0.35,0,0,42,37,42,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/8/2020,0.02,0,0,55,27,27,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/9/2020,0,0,0,41,22,27,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/10/2020,0,0,0,45,27,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/11/2020,0.69,0,0,44,41,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/12/2020,0.2,0,0,44,34,34,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/13/2020,0.52,0,0,45,34,37,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/14/2020,0,0,0,40,29,32,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/15/2020,0,0,0,32,10,11,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/16/2020,0,0,0,32,11,32,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/17/2020,0,0,0,42,27,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/18/2020,0,0,0,49,28,38,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/19/2020,0.13,0,0,48,38,38,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/20/2020,0,0,0,48,25,26,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/21/2020,0,0,0,33,19,19,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/22/2020,0,0,0,32,19,26,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/23/2020,0,0,0,48,20,20,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/24/2020,0,0,0,54,20,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/25/2020,0,0,0,56,28,42,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/26/2020,0.18,0,0,50,42,42,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/27/2020,0.86,0,0,50,42,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/28/2020,0.01,0,0,44,27,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/29/2020,0,0,0,39,22,24,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/1/2020,0,0,0,38,21,24,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/2/2020,0,0,0,39,22,33,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/3/2020,0.04,0,0,53,33,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/4/2020,0.47,0,0,56,42,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/5/2020,0,0,0,55,35,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/6/2020,0,0,0,50,28,30,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/7/2020,0.05,0,0,49,30,33,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/8/2020,0,0,0,43,26,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/9/2020,0,0,0,53,28,42,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/10/2020,0,0,0,65,42,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/11/2020,0,0,0,58,40,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/12/2020,0,0,0,58,28,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/13/2020,0.33,0,0,51,36,51,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/14/2020,0.1,0,0,66,36,38,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/15/2020,0,0,0,53,38,39,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/16/2020,0,0,0,50,29,30,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/17/2020,0.15,0,0,44,30,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/18/2020,0,0,0,50,28,30,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/19/2020,0.61,0,0,53,30,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/20/2020,0.19,0,0,48,43,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/21/2020,0,0,0,64,40,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/22/2020,0,0,0,50,31,32,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/23/2020,0,0,0,43,32,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/24/2020,1.6,0,0,42,33,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/25/2020,0,0,0,52,35,39,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/26/2020,0,0,0,45,33,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/27/2020,0,0,0,56,36,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/28/2020,0,0,0,64,31,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/29/2020,0.34,0,0,51,44,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/30/2020,0.11,0,0,48,39,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/31/2020,0,0,0,47,38,38,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/1/2020,0,0,0,45,31,35,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/2/2020,0,0,0,50,35,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/3/2020,0.24,0,0,56,40,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/4/2020,0.29,0,0,49,41,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/5/2020,0,0,0,55,41,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/6/2020,0.01,0,0,54,40,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/7/2020,0,0,0,62,41,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/8/2020,0.16,0,0,64,46,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/9/2020,0,0,0,55,36,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/10/2020,0.45,0,0,54,37,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/11/2020,0,0,0,50,37,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/12/2020,0,0,0,52,26,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/13/2020,0.69,0,0,59,49,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/14/2020,0.78,0,0,59,42,48,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/15/2020,0.11,0,0,55,38,39,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/16/2020,0,0,0,52,36,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/17/2020,0,0,0,49,27,38,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/18/2020,0.17,0,0,49,28,42,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/19/2020,0.06,0,0,43,28,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/20/2020,0,0,0,56,40,48,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/21/2020,0.05,0,0,54,36,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/22/2020,0.36,0,0,54,33,37,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/23/2020,0,0,0,48,28,38,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/24/2020,0.65,0,0,46,37,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/25/2020,0.23,0,0,45,31,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/26/2020,0,0,0,63,41,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/27/2020,0.31,0,0,51,38,39,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/28/2020,0.01,0,0,45,38,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/29/2020,0,0,0,59,35,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/30/2020,0.5,0,0,53,44,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/1/2020,0.73,0,0,59,47,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/2/2020,0,0,0,64,45,51,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/3/2020,0.13,0,0,69,50,51,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/4/2020,0.12,0,0,72,51,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/5/2020,0,0,0,73,38,48,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/6/2020,0,0,0,58,36,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/7/2020,0.09,0,0,53,39,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/8/2020,0,0,0,64,46,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/9/2020,0.47,0,0,54,33,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/10/2020,0,0,0,48,33,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/11/2020,0,0,0,59,43,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/12/2020,0.08,0,0,60,40,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/13/2020,0,0,0,58,34,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/14/2020,0,0,0,58,32,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/15/2020,0.1,0,0,65,49,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/16/2020,0.03,0,0,78,56,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/17/2020,0,0,0,74,47,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/18/2020,0,0,0,65,50,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/19/2020,0,0,0,69,50,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/20/2020,0,0,0,65,42,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/21/2020,0,0,0,64,31,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/22/2020,0,0,0,64,45,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/23/2020,0.02,0,0,74,59,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/24/2020,0.04,0,0,72,46,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/25/2020,0.07,0,0,69,50,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/26/2020,0,0,0,70,50,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/27/2020,0,0,0,75,57,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/28/2020,0,0,0,75,58,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/29/2020,0.1,0,0,73,62,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/30/2020,0,0,0,69,61,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/31/2020,0,0,0,79,56,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/1/2020,0,0,0,68,42,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/2/2020,0,0,0,66,48,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/3/2020,0.01,0,0,70,59,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/4/2020,0.15,0,0,77,57,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/5/2020,0.11,0,0,82,64,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/6/2020,0.43,0,0,78,64,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/7/2020,0,0,0,82,59,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/8/2020,0,0,0,74,50,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/9/2020,0,0,0,76,52,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/10/2020,0,0,0,83,62,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/11/2020,0,0,0,79,65,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/12/2020,0.34,0,0,79,64,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/13/2020,0,0,0,83,58,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/14/2020,0,0,0,72,51,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/15/2020,0,0,0,71,50,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/16/2020,0,0,0,73,47,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/17/2020,0,0,0,75,49,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/18/2020,0,0,0,75,60,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/19/2020,0,0,0,76,63,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/20/2020,0,0,0,79,62,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/21/2020,0,0,0,82,62,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/22/2020,0,0,0,83,65,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/23/2020,0,0,0,89,65,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/24/2020,0,0,0,82,70,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/25/2020,0,0,0,85,61,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/26/2020,0,0,0,84,63,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/27/2020,0,0,0,86,61,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/28/2020,0.18,0,0,78,64,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/29/2020,0,0,0,84,67,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/30/2020,0,0,0,83,60,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/1/2020,1.56,0,0,77,58,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/2/2020,2.44,0,0,82,61,67,,1
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/3/2020,0,0,0,86,67,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/4/2020,0.71,0,0,87,63,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/5/2020,0,0,0,80,64,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/6/2020,0,0,0,83,67,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/7/2020,0,0,0,89,67,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/8/2020,0.08,0,0,74,67,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/9/2020,0,0,0,82,66,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/10/2020,0,0,0,84,71,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/11/2020,0.29,0,0,77,71,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/12/2020,0,0,0,79,68,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/13/2020,0,0,0,85,70,73,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/14/2020,0.06,0,0,86,66,73,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/15/2020,0,0,0,84,64,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/16/2020,0,0,0,77,60,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/17/2020,0,0,0,75,61,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/18/2020,0.03,0,0,77,66,73,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/19/2020,0,0,0,87,69,77,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/20/2020,0,0,0,87,74,77,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/21/2020,0,0,0,91,68,77,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/22/2020,0.02,0,0,90,69,76,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/23/2020,0.05,0,0,85,71,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/24/2020,0.05,0,0,84,71,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/25/2020,0.21,0,0,76,64,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/26/2020,0,0,0,85,72,78,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/27/2020,0,0,0,90,68,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/28/2020,0,0,0,93,74,81,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/29/2020,0.03,0,0,93,70,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/30/2020,0,0,0,85,68,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/31/2020,0.79,0,0,87,68,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/1/2020,0.24,0,0,77,62,73,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/2/2020,0,0,0,86,70,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/3/2020,0,0,0,80,75,78,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/4/2020,0,0,0,86,71,78,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/5/2020,0.15,0,0,79,69,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/6/2020,0,0,0,85,62,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/7/2020,0.03,0,0,78,64,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/8/2020,0.04,0,0,78,68,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/9/2020,0,0,0,80,62,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/10/2020,0,0,0,83,64,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/11/2020,0,0,0,89,71,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/12/2020,0.67,0,0,84,70,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/13/2020,0,0,0,87,71,76,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/14/2020,0.99,0,0,81,68,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/15/2020,0,0,0,86,65,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/16/2020,0.05,0,0,79,66,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/17/2020,0.81,0,0,68,62,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/18/2020,0.66,0,0,79,64,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/19/2020,0,0,0,82,62,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/20/2020,0.24,0,0,69,55,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/21/2020,0,0,0,76,56,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/22/2020,0,0,0,80,65,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/23/2020,0,0,0,85,68,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/24/2020,0,0,0,82,70,73,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/25/2020,0,0,0,87,69,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/26/2020,0.02,0,0,88,64,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/27/2020,0,0,0,77,63,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/28/2020,0.29,0,0,87,64,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/29/2020,0,0,0,83,69,73,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/30/2020,0.18,0,0,77,65,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/31/2020,0,0,0,78,51,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/1/2020,0,0,0,73,57,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/2/2020,0.06,0,0,78,66,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/3/2020,0.13,0,0,76,67,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/4/2020,0.23,0,0,83,67,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/5/2020,0,0,0,85,61,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/6/2020,0,0,0,77,56,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/7/2020,0,0,0,80,57,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/8/2020,0,0,0,78,56,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/9/2020,0,0,0,83,57,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/10/2020,0.2,0,0,76,63,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/11/2020,0.96,0,0,79,67,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/12/2020,0,0,0,79,52,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/13/2020,0,0,0,70,53,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/14/2020,0,0,0,74,61,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/15/2020,0,0,0,74,51,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/16/2020,0,0,0,65,44,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/17/2020,0,0,0,70,50,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/18/2020,0.11,0,0,75,59,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/19/2020,0,0,0,67,49,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/20/2020,0,0,0,61,41,51,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/21/2020,0,0,0,62,38,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/22/2020,0,0,0,63,38,38,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/23/2020,0,0,0,69,38,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/24/2020,0,0,0,78,49,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/25/2020,0,0,0,75,52,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/26/2020,0,0,0,77,56,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/27/2020,0,0,0,76,60,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/28/2020,0,0,0,76,65,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/29/2020,0,0,0,76,63,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/30/2020,0.7,0,0,73,65,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/1/2020,0,0,0,70,54,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/2/2020,0,0,0,73,57,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/3/2020,0,0,0,62,44,48,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/4/2020,0,0,0,67,38,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/5/2020,0,0,0,66,41,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/6/2020,0,0,0,65,42,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/7/2020,0,0,0,68,44,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/8/2020,0.01,0,0,73,52,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/9/2020,0,0,0,65,41,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/10/2020,0,0,0,64,44,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/11/2020,0,0,0,70,58,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/12/2020,0.35,0,0,65,50,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/13/2020,0.82,0,0,57,50,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/14/2020,0.46,0,0,62,45,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/15/2020,0,0,0,67,45,51,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/16/2020,0,0,0,69,51,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/17/2020,1.05,0,0,67,43,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/18/2020,0,0,0,58,32,33,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/19/2020,0,0,0,62,33,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/20/2020,0.31,0,0,66,41,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/21/2020,0.06,0,0,65,56,60,,
